图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,close-预测置信度,down-预测置信度,forward-预测置信度,left-预测置信度,leftdown-预测置信度,lefttop-预测置信度,right-预测置信度,rightdown-预测置信度,righttop-预测置信度,top-预测置信度
E:\10\final\val\lefttop\leftopzo207.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.105163e-10,1.9847624e-11,5.8831456e-06,0.002609188,1.1184793e-09,0.9950132,2.7745292e-11,1.5334112e-17,1.3251038e-10,0.0023717175
E:\10\final\val\lefttop\leftopzo208.jpg,5,lefttop,5,lefttop,9,top,3,left,True,2.5574018e-08,1.3838695e-10,1.3559753e-06,0.00020494717,2.4020017e-09,0.99540675,7.450566e-11,2.0821535e-15,3.388173e-09,0.004386952
E:\10\final\val\lefttop\leftopzo209.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.991925e-10,2.7143654e-14,4.4765217e-10,0.0053531793,1.6264681e-09,0.9946467,4.1856705e-15,4.185083e-21,9.928428e-15,1.6827117e-07
E:\10\final\val\lefttop\leftopzo21.jpg,5,lefttop,5,lefttop,3,left,0,close,True,0.00011177414,1.6412311e-07,3.715849e-07,0.00613966,6.5786124e-05,0.9936726,6.5355815e-13,2.7410865e-15,3.1189436e-13,9.712333e-06
E:\10\final\val\lefttop\leftopzo214.jpg,5,lefttop,5,lefttop,9,top,3,left,True,2.9414968e-10,5.1419533e-12,1.8818139e-07,5.6230656e-05,1.6186774e-10,0.99902904,7.163344e-14,2.8159306e-19,1.5947998e-12,0.0009145752
E:\10\final\val\lefttop\leftopzo217.jpg,5,lefttop,9,top,5,lefttop,2,forward,True,1.9739593e-06,2.630223e-08,8.769891e-05,1.9630981e-05,3.763489e-09,0.21797015,5.192305e-08,1.108428e-11,2.4399184e-05,0.78189605
E:\10\final\val\lefttop\leftopzo22.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.212316e-06,7.608515e-12,1.166278e-09,0.00015488628,4.1715147e-09,0.9998399,4.8361505e-14,4.580024e-18,1.0839625e-12,4.0643163e-06
E:\10\final\val\lefttop\leftopzo221.jpg,5,lefttop,5,lefttop,9,top,3,left,True,6.394857e-11,9.189254e-12,2.0722205e-06,0.000534218,3.5766565e-10,0.9976876,1.3495643e-12,1.1629122e-18,7.338423e-12,0.001776149
E:\10\final\val\lefttop\leftopzo222.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.3407059e-12,1.1794481e-17,3.401813e-12,6.279711e-06,6.965683e-14,0.9999933,3.273985e-18,5.3241056e-25,4.585819e-16,3.6151715e-07
E:\10\final\val\lefttop\leftopzo223.jpg,5,lefttop,5,lefttop,3,left,9,top,True,7.1327965e-12,4.2358387e-16,4.105847e-11,2.0589521e-05,1.8484478e-12,0.9999783,3.649305e-17,2.4170652e-23,1.937527e-15,1.0564261e-06
E:\10\final\val\lefttop\leftopzo224.jpg,5,lefttop,5,lefttop,3,left,9,top,True,5.5284454e-11,2.0659934e-16,7.925369e-12,5.8068334e-05,4.56035e-12,0.9999418,2.825633e-17,1.5593513e-23,1.5124886e-15,1.6294902e-07
E:\10\final\val\lefttop\leftopzo225.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.7433323e-10,2.6985483e-15,1.14767924e-10,1.308471e-05,1.7404267e-12,0.99998105,4.188977e-16,3.5074957e-22,5.1142325e-14,5.8027676e-06
E:\10\final\val\lefttop\leftopzo226.jpg,5,lefttop,5,lefttop,9,top,3,left,True,7.9478986e-11,1.3049407e-12,3.159813e-07,9.821171e-05,4.5912045e-11,0.99820197,5.129312e-13,5.260388e-19,1.6716803e-11,0.0016994462
E:\10\final\val\lefttop\leftopzo227.jpg,5,lefttop,5,lefttop,9,top,3,left,True,1.5318025e-11,6.6126206e-13,6.3920993e-07,0.00020378821,2.8210188e-11,0.9976472,5.622644e-13,1.4368722e-19,1.14927555e-11,0.0021483668
E:\10\final\val\lefttop\leftopzo228.jpg,5,lefttop,5,lefttop,9,top,3,left,True,6.548957e-05,7.506389e-07,0.00019804807,0.00113957,1.4770341e-06,0.87516147,3.0677398e-07,5.899369e-10,1.540096e-05,0.12341748
E:\10\final\val\lefttop\leftopzo229.jpg,5,lefttop,5,lefttop,9,top,3,left,True,2.8578716e-08,1.754276e-10,4.2488114e-07,6.765202e-05,3.756463e-09,0.9983991,1.513332e-12,1.2825561e-16,5.127249e-11,0.0015328813
E:\10\final\val\lefttop\leftopzo23.jpg,5,lefttop,5,lefttop,9,top,3,left,True,9.420619e-10,4.840821e-12,1.8561927e-06,1.2484387e-05,3.3081118e-12,0.9236899,2.656541e-12,7.5233266e-19,5.598804e-10,0.076295756
E:\10\final\val\lefttop\leftopzo231.jpg,5,lefttop,5,lefttop,9,top,3,left,True,5.822406e-10,6.8800505e-13,3.4799317e-08,1.1531939e-05,1.9697901e-11,0.99881613,1.3211598e-13,7.455933e-19,2.3357821e-11,0.0011723511
E:\10\final\val\lefttop\leftopzo232.jpg,5,lefttop,5,lefttop,9,top,3,left,True,8.5861096e-08,6.669157e-10,8.5623924e-07,0.00012415154,1.4509635e-08,0.9981244,5.5842856e-12,9.280077e-16,1.4184838e-10,0.001750516
E:\10\final\val\lefttop\leftopzo233.jpg,5,lefttop,5,lefttop,9,top,3,left,True,1.6158417e-09,1.2902944e-10,3.0471156e-05,3.7996357e-05,1.0073232e-10,0.69002676,1.2060933e-10,2.826209e-16,1.504899e-08,0.30990472
E:\10\final\val\lefttop\leftopzo234.jpg,5,lefttop,5,lefttop,3,left,9,top,True,3.621913e-10,2.706715e-12,9.4171774e-08,0.010052369,4.6519077e-09,0.9899373,1.8136905e-13,9.9940976e-20,1.355622e-13,1.0164216e-05
E:\10\final\val\lefttop\leftopzo235.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.8413774e-09,1.506144e-11,1.2934426e-07,0.002806307,7.37865e-09,0.997165,2.829738e-13,7.976935e-19,4.8075096e-13,2.8488366e-05
E:\10\final\val\lefttop\leftopzo236.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.2036475e-09,2.222166e-11,2.1386306e-07,0.002932102,7.91247e-09,0.9970283,2.500281e-13,5.8583345e-19,3.360885e-13,3.9290524e-05
E:\10\final\val\lefttop\leftopzo237.jpg,5,lefttop,5,lefttop,3,left,9,top,True,9.494882e-09,1.06550484e-10,6.2592846e-07,0.0059377863,2.8792542e-08,0.9939911,3.1508867e-12,1.5273782e-17,3.7357803e-12,7.0337526e-05
E:\10\final\val\lefttop\leftopzo238.jpg,5,lefttop,5,lefttop,3,left,9,top,True,6.2153873e-09,1.3290585e-10,8.5519144e-07,0.008721452,4.2649408e-08,0.99121594,2.0021766e-12,7.137029e-18,1.4832503e-12,6.1650266e-05
E:\10\final\val\lefttop\leftopzo239.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.1271452e-08,8.2035885e-11,2.6340902e-07,0.0063554537,5.6363117e-08,0.9936092,3.5828551e-12,4.0348696e-17,6.365385e-12,3.5011064e-05
E:\10\final\val\lefttop\leftopzo24.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.4436986e-07,2.941081e-11,2.2979544e-08,0.0008656649,6.4283925e-09,0.9991171,2.3634211e-13,3.2575553e-18,1.1330613e-12,1.697612e-05
E:\10\final\val\lefttop\leftopzo241.jpg,5,lefttop,5,lefttop,3,left,9,top,True,3.326432e-07,1.345059e-09,1.463771e-06,0.017757587,5.2721896e-07,0.9821524,7.822123e-11,2.1544687e-15,1.04692525e-10,8.767727e-05
E:\10\final\val\lefttop\leftopzo242.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.7304349e-07,1.278815e-09,1.8005392e-06,0.024616346,5.429594e-07,0.97530955,3.6141687e-11,5.605327e-16,2.6842396e-11,7.165575e-05
E:\10\final\val\lefttop\leftopzo243.jpg,5,lefttop,5,lefttop,3,left,9,top,True,4.2500012e-10,5.555381e-16,7.84354e-12,6.652887e-06,1.6600585e-12,0.9999925,1.1788e-16,3.3426397e-22,3.484505e-14,8.8742814e-07
E:\10\final\val\lefttop\leftopzo244.jpg,5,lefttop,5,lefttop,9,top,3,left,True,6.641757e-10,3.082728e-11,4.8777483e-06,0.000117657924,2.0675242e-10,0.97774327,1.6593667e-11,3.9173937e-17,7.597983e-10,0.022134244
E:\10\final\val\lefttop\leftopzo245.jpg,5,lefttop,5,lefttop,9,top,3,left,True,6.4306466e-10,1.4232426e-11,1.2590782e-06,0.0002778347,4.8902654e-10,0.9968008,8.162667e-12,2.7653234e-17,2.0338006e-10,0.0029201296
E:\10\final\val\lefttop\leftopzo246.jpg,5,lefttop,5,lefttop,9,top,3,left,True,9.6344105e-12,8.7385755e-17,1.5933888e-11,1.9861552e-06,7.445257e-14,0.9999931,4.8883026e-17,2.8779325e-23,2.7294136e-14,4.88641e-06
E:\10\final\val\lefttop\leftopzo247.jpg,5,lefttop,5,lefttop,9,top,3,left,True,9.782947e-12,2.4117224e-13,2.7580722e-07,0.00043774553,3.2771598e-11,0.9989511,2.9047291e-13,3.932334e-20,4.2894186e-12,0.00061086466
E:\10\final\val\lefttop\leftopzo248.jpg,5,lefttop,5,lefttop,3,left,9,top,True,6.979195e-10,1.1613851e-11,4.4139583e-07,0.002265875,1.2035645e-09,0.99761754,3.3941114e-13,1.9239595e-19,4.307245e-13,0.00011608865
E:\10\final\val\lefttop\leftopzo249.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.6115924e-09,2.0367898e-12,1.5222591e-08,0.021439617,2.6161535e-08,0.97855926,1.2965029e-13,2.7787636e-19,8.317583e-14,1.1175379e-06
E:\10\final\val\lefttop\leftopzo250.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.5439745e-08,5.0025088e-11,1.2452514e-07,0.0018263265,1.5635429e-08,0.99813807,6.3144764e-13,7.495719e-18,1.480612e-12,3.5440982e-05
E:\10\final\val\lefttop\leftopzo251.jpg,5,lefttop,5,lefttop,3,left,9,top,True,3.526761e-07,6.5797643e-09,3.4239752e-06,0.0017533739,1.940739e-07,0.99767274,2.8370523e-11,3.1605385e-15,6.624979e-11,0.0005699009
E:\10\final\val\lefttop\leftopzo252.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.2017435e-08,7.88141e-12,7.1674027e-09,0.0011234127,1.882731e-08,0.998874,2.5406887e-14,7.960274e-19,6.633085e-14,2.6515131e-06
E:\10\final\val\lefttop\leftopzo253.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.0764439e-08,2.8237664e-12,2.1167794e-09,0.013422845,1.6383963e-07,0.9865768,1.5225946e-14,3.0897354e-19,1.1893722e-14,1.7032808e-07
E:\10\final\val\lefttop\leftopzo254.jpg,5,lefttop,5,lefttop,3,left,9,top,True,3.804796e-10,1.5760937e-13,8.0290763e-10,4.9667582e-05,2.6359678e-10,0.9999466,8.2120125e-16,1.3105515e-20,1.3628402e-14,3.7178886e-06
E:\10\final\val\lefttop\leftopzo255.jpg,5,lefttop,5,lefttop,3,left,9,top,True,9.650461e-09,2.370616e-12,1.4706996e-09,0.002211052,3.7542826e-08,0.99778855,6.61933e-15,2.3352573e-19,1.180568e-14,3.6797042e-07
E:\10\final\val\lefttop\leftopzo256.jpg,5,lefttop,5,lefttop,9,top,3,left,True,3.4089414e-09,4.5930055e-11,8.604195e-07,0.00063628866,1.9298818e-09,0.9986737,2.652048e-12,9.965909e-18,1.7817383e-11,0.00068920763
E:\10\final\val\lefttop\leftopzo257.jpg,5,lefttop,5,lefttop,3,left,9,top,True,4.5542442e-10,1.1717455e-14,1.3286205e-10,7.91325e-06,1.0162991e-11,0.9999857,4.052502e-16,2.7620098e-21,5.85129e-14,6.4149663e-06
E:\10\final\val\lefttop\leftopzo258.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.8622807e-11,2.5736853e-16,1.0253873e-11,1.9822255e-06,4.8294794e-13,0.9999963,6.949871e-18,1.14175255e-23,1.849406e-15,1.7258703e-06
E:\10\final\val\lefttop\leftopzo259.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.8819746e-11,1.4512982e-15,1.5005075e-10,9.850607e-05,9.859708e-12,0.99989986,7.356982e-16,5.677238e-22,3.138835e-14,1.7260529e-06
E:\10\final\val\lefttop\leftopzo26.jpg,5,lefttop,5,lefttop,3,left,9,top,True,8.1227495e-07,1.0775539e-10,4.300977e-08,0.00020691178,6.8061983e-09,0.9997036,1.7962784e-12,1.4909404e-16,3.5158713e-11,8.865721e-05
E:\10\final\val\lefttop\leftopzo260.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.6829494e-08,9.127729e-12,4.2075825e-07,0.0029201692,8.144388e-10,0.99666035,1.10991695e-10,8.3443214e-17,1.3744762e-09,0.0004191013
E:\10\final\val\lefttop\leftopzo261.jpg,5,lefttop,9,top,5,lefttop,2,forward,True,5.520758e-10,1.6551488e-10,0.0001759813,3.4438563e-05,1.7383062e-11,0.17853567,2.7065947e-10,3.8973928e-17,1.537151e-08,0.82125384
E:\10\final\val\lefttop\leftopzo262.jpg,5,lefttop,5,lefttop,3,left,9,top,True,5.856175e-13,2.2386837e-16,3.322228e-11,0.0070858863,1.5060476e-10,0.9929141,4.821383e-18,3.29791e-25,2.5088307e-18,7.2444437e-09
E:\10\final\val\lefttop\leftopzo263.jpg,5,lefttop,5,lefttop,9,top,3,left,True,4.6083023e-11,8.984695e-12,3.4201366e-06,0.0005245953,2.2556189e-10,0.9963775,6.628434e-13,2.0166765e-19,3.658079e-12,0.0030944117
E:\10\final\val\lefttop\leftopzo264.jpg,5,lefttop,9,top,5,lefttop,2,forward,True,9.957694e-09,3.6251482e-09,0.0005780968,0.00028720452,9.883628e-10,0.34771505,6.0651244e-09,7.93198e-15,1.5730933e-07,0.65141946
E:\10\final\val\lefttop\leftopzo265.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.8362245e-12,8.7630024e-14,2.5909594e-08,0.0007781227,1.03922565e-10,0.999209,7.9134747e-16,1.2906827e-22,1.0647282e-15,1.2837224e-05
E:\10\final\val\lefttop\leftopzo266.jpg,5,lefttop,5,lefttop,9,top,3,left,True,5.4223084e-12,4.887729e-15,6.63038e-10,1.2558395e-05,2.927622e-12,0.999974,1.2747917e-16,1.3206183e-22,5.0951298e-15,1.3428217e-05
E:\10\final\val\lefttop\leftopzo267.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.7998916e-12,1.2108012e-15,2.4360214e-10,8.996601e-06,1.1046925e-12,0.99998283,6.116011e-17,4.614921e-23,3.8055124e-15,8.223919e-06
E:\10\final\val\lefttop\leftopzo268.jpg,5,lefttop,5,lefttop,3,left,9,top,True,9.4149765e-14,3.0423187e-16,1.7203372e-10,0.001753896,2.4893245e-11,0.99824595,2.6749282e-18,7.556966e-26,1.9358506e-18,7.2993984e-08
E:\10\final\val\lefttop\leftopzo27.jpg,5,lefttop,5,lefttop,3,left,9,top,True,5.2235026e-07,6.358309e-11,2.8264527e-08,0.00022749015,6.339001e-09,0.999718,9.0673394e-13,6.123332e-17,1.5359339e-11,5.3839984e-05
E:\10\final\val\lefttop\leftopzo270.jpg,5,lefttop,5,lefttop,3,left,9,top,True,3.2083267e-09,4.0639554e-11,2.223914e-07,0.0016804717,2.3458577e-08,0.99824655,1.8133918e-12,4.7908614e-17,8.6330595e-12,7.269694e-05
E:\10\final\val\lefttop\leftopzo271.jpg,5,lefttop,5,lefttop,3,left,9,top,True,3.736244e-12,9.660425e-16,8.293383e-11,0.003250277,1.9587472e-10,0.99674976,2.3258974e-17,3.3156944e-24,3.187212e-17,3.7265156e-08
E:\10\final\val\lefttop\leftopzo272.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.6427742e-13,5.570002e-15,2.9405511e-09,0.0014936437,3.2533136e-11,0.9985055,3.954408e-17,1.3324109e-24,2.0347164e-17,9.105117e-07
E:\10\final\val\lefttop\leftopzo273.jpg,5,lefttop,5,lefttop,3,left,9,top,True,4.9218096e-09,1.7383107e-14,3.1398596e-11,2.0706217e-05,9.273218e-11,0.99997854,2.4495338e-16,5.2826658e-21,1.949885e-14,6.907128e-07
E:\10\final\val\lefttop\leftopzo274.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.8397774e-11,1.4644381e-14,2.4438962e-09,0.030341532,7.051898e-10,0.9696581,2.9973504e-14,2.350836e-21,2.8064746e-14,3.3975246e-07
E:\10\final\val\lefttop\leftopzo275.jpg,5,lefttop,5,lefttop,3,left,9,top,True,5.133213e-07,1.2486743e-12,6.649504e-10,9.434494e-05,1.928242e-09,0.99989784,1.0809855e-13,9.011322e-18,1.1464784e-11,7.2942057e-06
E:\10\final\val\lefttop\leftopzo276.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.282505e-09,3.404862e-13,7.328409e-09,0.00013324388,1.8538655e-10,0.99980825,3.1828948e-13,1.9517552e-18,2.3771108e-11,5.8468817e-05
E:\10\final\val\lefttop\leftopzo277.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.7282337e-10,2.2417136e-15,5.6263993e-11,5.781363e-06,2.1541243e-12,0.9999896,1.5266404e-16,3.8381817e-22,3.0388828e-14,4.634526e-06
E:\10\final\val\lefttop\leftopzo278.jpg,5,lefttop,5,lefttop,3,left,9,top,True,8.089832e-12,5.395317e-15,7.5886064e-10,8.251772e-05,1.2148585e-11,0.999912,9.108957e-16,8.167404e-22,2.2635251e-14,5.4301386e-06
E:\10\final\val\lefttop\leftopzo279.jpg,5,lefttop,3,left,5,lefttop,9,top,True,2.748652e-11,1.02436365e-10,3.845022e-05,0.51796764,7.818105e-08,0.48192585,1.1415505e-11,3.658532e-19,2.5348416e-13,6.796405e-05
E:\10\final\val\lefttop\leftopzo280.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.933193e-11,5.7546585e-14,8.801648e-09,0.00023104977,3.1246675e-11,0.9997422,5.984922e-15,1.8799606e-21,7.057805e-14,2.6684245e-05
E:\10\final\val\lefttop\leftopzo281.jpg,5,lefttop,5,lefttop,9,top,3,left,True,1.4105734e-11,1.991132e-12,1.2532862e-06,0.00040318686,3.8089917e-11,0.99835736,1.6465925e-13,1.7174974e-20,5.5138614e-13,0.0012380832
E:\10\final\val\lefttop\leftopzo282.jpg,5,lefttop,5,lefttop,3,left,9,top,True,6.8156214e-12,1.0868447e-14,2.3205742e-09,0.00017210208,8.423299e-12,0.9998203,1.2237863e-15,2.4118123e-22,9.984982e-15,7.686315e-06
E:\10\final\val\lefttop\leftopzo284.jpg,5,lefttop,9,top,5,lefttop,2,forward,True,1.0632364e-11,2.0635823e-11,0.00023792035,6.570337e-06,1.1044248e-12,0.021415845,4.323858e-10,1.7548218e-17,3.2282475e-08,0.9783397
E:\10\final\val\lefttop\leftopzo285.jpg,5,lefttop,9,top,5,lefttop,2,forward,True,4.3573666e-11,9.7641395e-11,0.00046753546,4.64658e-05,1.1786132e-11,0.09093317,6.30951e-10,4.739905e-17,1.888158e-08,0.9085528
E:\10\final\val\lefttop\leftopzo286.jpg,5,lefttop,5,lefttop,3,left,9,top,True,3.4302183e-13,4.2559994e-17,2.4077058e-11,0.0001555436,1.3155266e-12,0.9998443,1.3520114e-17,1.1148403e-24,2.1208399e-16,1.7451575e-07
E:\10\final\val\lefttop\leftopzo287.jpg,5,lefttop,5,lefttop,3,left,9,top,True,7.5528966e-13,1.3798775e-14,1.1393805e-08,0.00017386276,7.8432495e-12,0.9997973,1.3054049e-15,2.0358984e-22,8.890962e-15,2.8823006e-05
E:\10\final\val\lefttop\leftopzo288.jpg,5,lefttop,9,top,5,lefttop,2,forward,True,1.7786556e-07,6.978707e-06,0.11846283,0.033033844,1.507512e-06,0.21496588,6.779894e-06,7.746718e-11,1.915493e-06,0.6335201
E:\10\final\val\lefttop\leftopzo290.jpg,5,lefttop,9,top,5,lefttop,2,forward,True,6.1334147e-09,1.8723393e-08,0.0030879818,0.00032628514,2.2540383e-09,0.10294658,8.363153e-08,2.1050178e-13,8.741657e-07,0.89363825
E:\10\final\val\lefttop\leftopzo291.jpg,5,lefttop,9,top,2,forward,5,lefttop,True,1.8777994e-08,5.2264816e-08,0.003570348,6.4701685e-06,2.5727862e-10,0.0009770126,4.6583637e-06,4.164882e-11,0.00015231674,0.9952891
E:\10\final\val\lefttop\leftopzo292.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.8161878e-11,5.224825e-13,6.516545e-08,0.0009076574,3.247553e-10,0.9990552,4.7412845e-14,4.6121772e-20,1.431486e-13,3.698394e-05
E:\10\final\val\lefttop\leftopzo295.jpg,5,lefttop,5,lefttop,9,top,3,left,True,9.1071985e-12,4.4092797e-13,1.3301872e-07,0.00019910792,4.7127934e-11,0.9995701,2.9409343e-14,1.5142834e-20,1.924553e-13,0.00023064147
E:\10\final\val\lefttop\leftopzo296.jpg,5,lefttop,5,lefttop,3,left,9,top,True,6.993704e-12,2.6371215e-15,8.7950647e-10,0.07259714,7.350346e-10,0.92740273,3.3018293e-15,8.451609e-23,1.4362197e-15,7.1994734e-08
E:\10\final\val\lefttop\leftopzo297.jpg,5,lefttop,5,lefttop,9,top,3,left,True,4.578677e-10,2.6610358e-11,4.082828e-06,0.00039834526,5.4958693e-10,0.9929709,6.3575725e-12,7.725266e-18,1.10358105e-10,0.0066267154
E:\10\final\val\lefttop\leftopzo298.jpg,5,lefttop,5,lefttop,9,top,3,left,True,1.05289874e-10,5.280146e-12,1.1178545e-06,0.00034075655,1.3780982e-10,0.99821657,3.405646e-13,1.3669971e-19,2.1428534e-12,0.0014414684
E:\10\final\val\lefttop\leftopzo299.jpg,5,lefttop,5,lefttop,3,left,4,leftdown,True,9.378399e-10,1.1537267e-11,3.4311913e-08,0.39506546,1.8998527e-06,0.6049325,6.58579e-14,2.1551157e-19,2.7038175e-15,1.0470307e-07
E:\10\final\val\lefttop\leftopzo3.jpg,5,lefttop,5,lefttop,9,top,3,left,True,3.6370528e-11,9.4527305e-14,3.848503e-08,4.092672e-06,1.2439162e-12,0.9961808,4.7296727e-14,4.858878e-20,1.7575733e-11,0.0038152216
E:\10\final\val\lefttop\leftopzo30.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.02309e-06,1.02836045e-10,5.9309986e-08,0.00041277663,9.816419e-09,0.9994771,1.0460136e-11,7.7353606e-16,2.4752367e-10,0.00010917764
E:\10\final\val\lefttop\leftopzo300.jpg,5,lefttop,5,lefttop,9,top,3,left,True,6.583491e-10,1.7845796e-11,8.947731e-07,0.0004934571,7.231102e-10,0.9987239,9.217657e-13,1.7013874e-18,5.1282494e-12,0.0007816682
E:\10\final\val\lefttop\leftopzo301.jpg,5,lefttop,5,lefttop,9,top,3,left,True,7.934738e-10,6.425216e-11,6.2007975e-06,0.00056697556,1.535608e-09,0.9925442,1.3682084e-11,3.2694552e-17,1.885744e-10,0.0068826564
E:\10\final\val\lefttop\leftopzo302.jpg,5,lefttop,5,lefttop,3,left,0,close,True,1.0199951e-05,1.3500204e-11,1.5830054e-09,0.0014374928,7.293741e-08,0.99854976,2.7805258e-12,6.556973e-16,8.1880266e-11,2.5454028e-06
E:\10\final\val\lefttop\leftopzo303.jpg,5,lefttop,5,lefttop,3,left,9,top,True,5.8043964e-10,3.581778e-15,4.0652724e-11,6.8504174e-05,2.9408056e-11,0.99993086,8.63383e-16,3.4937678e-21,5.3200062e-14,6.0778274e-07
E:\10\final\val\lefttop\leftopzo304.jpg,5,lefttop,5,lefttop,3,left,9,top,True,1.1201837e-09,4.2864248e-14,3.7497774e-10,0.0019694276,1.1342055e-09,0.99803025,9.740824e-15,2.6842922e-20,6.064414e-14,3.4248933e-07
E:\10\final\val\lefttop\leftopzo305.jpg,5,lefttop,5,lefttop,3,left,9,top,True,5.34878e-10,7.7310227e-16,1.4127343e-11,0.0002484699,3.2191534e-11,0.9997514,6.537524e-16,7.839246e-22,3.1877302e-14,1.4244435e-07
E:\10\final\val\lefttop\leftopzo306.jpg,5,lefttop,5,lefttop,3,left,9,top,True,7.352097e-11,2.1520495e-14,7.3694766e-11,0.0030264938,7.290424e-09,0.9969735,5.360505e-18,1.3893126e-23,3.5693547e-18,1.3689296e-08
E:\10\final\val\lefttop\leftopzo307.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.5752606e-10,7.677895e-16,1.5764721e-11,0.0006209443,7.243311e-11,0.9993789,3.408514e-16,3.0315745e-22,6.1199537e-15,6.523906e-08
E:\10\final\val\lefttop\leftopzo308.jpg,5,lefttop,5,lefttop,3,left,9,top,True,3.6412595e-10,1.0667263e-13,1.2157979e-09,0.0026307662,1.9577004e-09,0.9973686,8.903262e-15,2.5277185e-20,2.402854e-14,5.3751626e-07
E:\10\final\val\lefttop\leftopzo309.jpg,5,lefttop,5,lefttop,3,left,9,top,True,3.929937e-09,7.680255e-15,3.556444e-11,0.00017669269,1.4671486e-10,0.99982303,2.1210141e-15,1.3542983e-20,1.111888e-13,3.2742952e-07
E:\10\final\val\lefttop\leftopzo31.jpg,5,lefttop,5,lefttop,3,left,9,top,True,9.67082e-07,1.7604387e-10,1.0860112e-07,0.00023097808,5.0933306e-09,0.99953973,4.294034e-12,2.1586649e-16,8.407411e-11,0.0002282588
E:\10\final\val\lefttop\leftopzo310.jpg,5,lefttop,5,lefttop,3,left,9,top,True,3.643222e-09,6.049266e-13,3.2023106e-09,0.0069201323,1.077948e-08,0.993079,1.2695923e-13,6.891796e-19,3.2808966e-13,8.6268005e-07
E:\10\final\val\lefttop\leftopzo311.jpg,5,lefttop,5,lefttop,3,left,9,top,True,6.7547845e-10,1.6449934e-12,1.0978291e-08,0.008028047,1.9356678e-08,0.9919708,4.6945276e-14,2.5345502e-19,4.1791443e-14,1.1835277e-06
E:\10\final\val\lefttop\leftopzo312.jpg,5,lefttop,5,lefttop,3,left,9,top,True,3.6626698e-11,1.6085262e-11,2.4033106e-06,0.0019179631,1.3245781e-09,0.9976769,2.1823983e-13,1.07504244e-19,1.9245056e-13,0.0004026608
E:\10\final\val\lefttop\leftopzo313.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.909154e-11,2.7857891e-11,4.3770083e-06,0.00854753,5.9721974e-09,0.9912122,2.041603e-13,5.2998816e-20,7.555754e-14,0.00023588377
E:\10\final\val\lefttop\leftopzo314.jpg,5,lefttop,5,lefttop,3,left,9,top,True,7.9754744e-11,4.999897e-16,1.25038625e-11,0.00010596112,1.6693e-11,0.9998939,1.10111696e-16,1.6757281e-22,5.2226675e-15,1.6179149e-07
E:\10\final\val\lefttop\leftopzo316.jpg,5,lefttop,5,lefttop,3,left,9,top,True,4.978608e-09,2.7953356e-13,1.3655952e-09,0.0007651082,1.7041751e-09,0.99923253,7.128925e-14,7.2498493e-19,1.2382273e-12,2.4152328e-06
E:\10\final\val\lefttop\leftopzo317.jpg,5,lefttop,5,lefttop,3,left,9,top,True,4.34136e-11,1.1634563e-13,4.786078e-09,0.0015604399,4.901977e-10,0.99843735,5.70993e-15,5.3725058e-21,1.1757384e-14,2.217402e-06
E:\10\final\val\lefttop\leftopzo318.jpg,5,lefttop,5,lefttop,3,left,9,top,True,4.0605963e-10,2.920242e-12,5.0033293e-08,0.011206179,1.3757645e-08,0.98878914,2.3393426e-13,5.926615e-19,1.9589345e-13,4.579694e-06
E:\10\final\val\lefttop\leftopzo319.jpg,5,lefttop,5,lefttop,3,left,9,top,True,2.9179775e-10,6.035215e-14,6.485152e-09,0.041165866,2.1451656e-09,0.95883304,4.2243734e-13,6.5799704e-20,7.3337826e-13,1.0464095e-06
